"","i","j","cosSimTerm"
"757","Bre15Int.txt","Ros80Jou.txt",0.351394152186813
"330","Bat01Urb.txt","Ett87Env.txt",0.351059440097368
"465","Ber12Cit.txt","LeG08Emp.txt",0.350912709130228
"1574","Hol10Nat.txt","Ros80Jou.txt",0.35088603010898
"353","Bat01Urb.txt","Mir86Urb.txt",0.350827109209228
"116","Ama14Int.txt","Pen10Phy.txt",0.350625766717378
"376","Ben07Com.txt","Ber12Cit.txt",0.350443431988817
"716","Bre15Int.txt","Cie16Mis.txt",0.350298423611023
"1878","Man16Reg.txt","Par85Jou.txt",0.350132920049498
"711","Bre00Cyb.txt","Sua80Jou.txt",0.349956382937617
"476","Ber12Cit.txt","Oka79Reg.txt",0.349769444820786
"909","Cra05Con.txt","Pum15Cyb.txt",0.349733806441761
"1827","Luc14Eco.txt","Nau03Jou.txt",0.34967315297955
"905","Cra05Con.txt","Par83Jou.txt",0.34936059144559
"898","Cra05Con.txt","Mir86Urb.txt",0.349358086089757
"610","Bra99Jou.txt","Cra05Con.txt",0.349352038164254
"1311","Gab99Qua.txt","Par85Jou.txt",0.348721974947379
"1939","Mor13Tex.txt","Oka79Reg.txt",0.348697731698637
"1999","Nis08Jou.txt","Ros80Jou.txt",0.348690991411884
"2061","Pen10Phy.txt","Son02Urb.txt",0.348315789874096
"2019","Oka79Reg.txt","Son02Urb.txt",0.348254528243137
"2002","Nis08Jou.txt","She12Com.txt",0.348076801789649
"1254","Gab11Jou.txt","Knu01Ame.txt",0.3474355881188
"872","Cra05Con.txt","Del13Eur.txt",0.347341682542796
"1831","Luc14Eco.txt","Par85Jou.txt",0.347301578860259
"335","Bat01Urb.txt","Gan06Eco.txt",0.347275119008382
"814","Cam90Jou.txt","Soo05Reg.txt",0.346686153864451
"805","Cam90Jou.txt","Par85Jou.txt",0.346677515130192
"1569","Hol10Nat.txt","Par83Jou.txt",0.346573062194912
"913","Cra05Con.txt","She12Com.txt",0.346515019181738
"341","Bat01Urb.txt","Hol10Nat.txt",0.346436554256997
"1391","Gan13Eco.txt","Pen10Phy.txt",0.346301179372783
"772","Cam90Jou.txt","Dim09Urb.txt",0.346026824127863
"1228","Faz15Jou.txt","Par85Jou.txt",0.34569490038603
"2000","Nis08Jou.txt","Roz11Ame.txt",0.345665610458299
"1093","Eec04The.txt","Nis08Jou.txt",0.345240237328827
"9","Alp89Jou.txt","Bos08Reg.txt",0.344290715571324
"1551","Hol10Nat.txt","Ign15Dis.txt",0.344128899909707
"1159","Ezz15Rev.txt","Gan06Eco.txt",0.343431958902842
"499","Bla03Jou.txt","Cra05Con.txt",0.343089542138775
"1898","Mir86Urb.txt","Oka79Reg.txt",0.342740141439285
"671","Bre00Cyb.txt","Faz15Jou.txt",0.342700053777426
"793","Cam90Jou.txt","Li_16Wor.txt",0.342539471019916
"890","Cra05Con.txt","Knu01Ame.txt",0.341999809555535
"1538","Gul12Age.txt","Pop74Sov.txt",0.341710687276643
"1646","Iye13Eur.txt","Sua80Jou.txt",0.341633947261924
"818","Cam90Jou.txt","XuZ09Urb.txt",0.341603493276369
"537","Bla03Jou.txt","Pop74Sov.txt",0.341588346035047
"180","And05Reg.txt","Pop74Sov.txt",0.341580468910762
"792","Cam90Jou.txt","LeG08Emp.txt",0.341432080275254
"1935","Mod15Qua.txt","Ziq16Asi.txt",0.341192145671947
"497","Bla03Jou.txt","Cam90Jou.txt",0.341002793968506
"769","Cam90Jou.txt","Cra05Con.txt",0.340805914832728
"40","Alp89Jou.txt","Luc14Eco.txt",0.340444937265788
"1583","Hol10Nat.txt","XuZ09Urb.txt",0.340440962368404
"813","Cam90Jou.txt","Son02Urb.txt",0.340401997665052
"1576","Hol10Nat.txt","Sch12Reg.txt",0.340269258972607
"1196","Ezz15Rev.txt","Sua80Jou.txt",0.339944901109146
"1401","Gan13Eco.txt","Sua80Jou.txt",0.339852857369262
"746","Bre15Int.txt","Mod15Qua.txt",0.339492493603334
"1202","Faz15Jou.txt","Gan06Eco.txt",0.339446188909468
"1587","Ign15Dis.txt","Knu01Ame.txt",0.33937671317439
"366","Bat01Urb.txt","Roz11Ame.txt",0.339161247785093
"1355","Gan06Eco.txt","Ros80Jou.txt",0.338346247833784
"1557","Hol10Nat.txt","LeG08Emp.txt",0.337623845612401
"211","Ara14Eco.txt","Faz15Jou.txt",0.337549489213354
"303","Arr12Reg.txt","Pop74Sov.txt",0.337363288784945
"775","Cam90Jou.txt","Ezz15Rev.txt",0.337360945858992
"1024","Dim09Urb.txt","Gan06Eco.txt",0.337248014683997
"765","Bre15Int.txt","Ven13Oec.txt",0.337142749591619
"1695","Knu01Ame.txt","Par83Jou.txt",0.336888629505146
"1938","Mor13Tex.txt","Nis08Jou.txt",0.336520233079211
"2072","Pop74Sov.txt","She12Com.txt",0.335978406906821
"1388","Gan13Eco.txt","Oka79Reg.txt",0.335491694831547
"1921","Mod15Qua.txt","Par85Jou.txt",0.335295413824597
"450","Ber12Cit.txt","Gab11Jou.txt",0.335177919595895
"112","Ama14Int.txt","Nis08Jou.txt",0.334768630407573
"1554","Hol10Nat.txt","Knu01Ame.txt",0.334737314936707
"886","Cra05Con.txt","Hol10Nat.txt",0.333952472855151
"867","Cie16Mis.txt","Sua80Jou.txt",0.333888751838216
"220","Ara14Eco.txt","Hol10Nat.txt",0.333519868612436
"1386","Gan13Eco.txt","Nau03Jou.txt",0.333435417343579
"336","Bat01Urb.txt","Gan13Eco.txt",0.333304208232821
"1282","Gab11Jou.txt","Ven13Oec.txt",0.333284003931483
"1347","Gan06Eco.txt","Nau03Jou.txt",0.331327187495267
"1636","Iye13Eur.txt","Pen10Phy.txt",0.330967898250798
"787","Cam90Jou.txt","Iye13Eur.txt",0.330791618667669
"1121","Ett87Env.txt","Hol10Nat.txt",0.330485085105329
"1699","Knu01Ame.txt","Pum15Cyb.txt",0.330479044190217
"1125","Ett87Env.txt","Knu01Ame.txt",0.330366365642424
"368","Bat01Urb.txt","She12Com.txt",0.33012824450283
"767","Bre15Int.txt","Ziq16Asi.txt",0.330120886138445
"563","Bos08Reg.txt","Gab11Jou.txt",0.330067683671198
"422","Ben07Com.txt","Pop74Sov.txt",0.329925544725782
"1390","Gan13Eco.txt","Par85Jou.txt",0.329920309602463
"447","Ber12Cit.txt","Ett87Env.txt",0.32989147929156
"929","Del04Con.txt","Gan06Eco.txt",0.329835198188666
"26","Alp89Jou.txt","Gan13Eco.txt",0.329647899733253
"431","Ben07Com.txt","Sua80Jou.txt",0.329482663268605
"1360","Gan06Eco.txt","Soo05Reg.txt",0.329361938196638
"51","Alp89Jou.txt","Par85Jou.txt",0.329254764406529
"674","Bre00Cyb.txt","Gan06Eco.txt",0.329165388660104
"1832","Luc14Eco.txt","Pen10Phy.txt",0.329159391951128
"1696","Knu01Ame.txt","Par85Jou.txt",0.329030175695895
"698","Bre00Cyb.txt","Oka79Reg.txt",0.328670790359525
"768","Cam90Jou.txt","Cie16Mis.txt",0.328449094782278
"1246","Gab11Jou.txt","Gie10Jou.txt",0.327926071240403
"1428","Gie10Jou.txt","Par85Jou.txt",0.327755642403014
"435","Ber12Cit.txt","Bla03Jou.txt",0.327675863089737
"1426","Gie10Jou.txt","Oka79Reg.txt",0.327473964858549
"461","Ber12Cit.txt","Kam90Jou.txt",0.3271503957219
"648","Bra99Jou.txt","Pop74Sov.txt",0.326981879291403
"852","Cie16Mis.txt","Nau03Jou.txt",0.326968171568688
"1364","Gan06Eco.txt","XuZ09Urb.txt",0.326071746121456
"2051","Par85Jou.txt","Sua80Jou.txt",0.326052997491824
"2045","Par85Jou.txt","Roz11Ame.txt",0.326048241055828
"1570","Hol10Nat.txt","Par85Jou.txt",0.325202042644706
"1555","Hol10Nat.txt","Kru96Jou.txt",0.325012707861059
"2064","Pen10Phy.txt","Sua80Jou.txt",0.32487295003067
"1873","Man16Reg.txt","Mor13Tow.txt",0.324682681383209
"856","Cie16Mis.txt","Par85Jou.txt",0.324620515653317
"1429","Gie10Jou.txt","Pen10Phy.txt",0.324410125591636
"717","Bre15Int.txt","Cra05Con.txt",0.324287714596539
"2077","Pop74Sov.txt","Ven13Oec.txt",0.324250382475375
"1998","Nis08Jou.txt","Pum15Cyb.txt",0.324038096672345
"56","Alp89Jou.txt","Roz11Ame.txt",0.323698203063502
"1339","Gan06Eco.txt","Li_16Wor.txt",0.323426005107877
"1341","Gan06Eco.txt","Mal80Env.txt",0.323405459814654
"7","Alp89Jou.txt","Ber12Cit.txt",0.323383493434532
"879","Cra05Con.txt","Gab99Qua.txt",0.323364017197008
"394","Ben07Com.txt","Gan06Eco.txt",0.323161641523686
"749","Bre15Int.txt","Nau03Jou.txt",0.322511454017953
"1666","Kam90Jou.txt","Par85Jou.txt",0.32248103778833
"895","Cra05Con.txt","Luc14Eco.txt",0.32243485159154
"911","Cra05Con.txt","Roz11Ame.txt",0.32228505456829
"1209","Faz15Jou.txt","Ign15Dis.txt",0.322140330229602
"719","Bre15Int.txt","Del13Eur.txt",0.321952785863479
"344","Bat01Urb.txt","Kam90Jou.txt",0.321506712956601
"52","Alp89Jou.txt","Pen10Phy.txt",0.32132247824788
"363","Bat01Urb.txt","Pop74Sov.txt",0.320495054022231
"797","Cam90Jou.txt","Mir86Urb.txt",0.319994731743173
"1516","Gul12Age.txt","Hol10Nat.txt",0.319775562308196
"1531","Gul12Age.txt","Mor13Tow.txt",0.319475657877719
"1727","Kru96Jou.txt","Pop74Sov.txt",0.319472640864879
"354","Bat01Urb.txt","Mod15Qua.txt",0.319436392722995
"1974","Mor13Tow.txt","Ziq16Asi.txt",0.319429510412093
"1697","Knu01Ame.txt","Pen10Phy.txt",0.319269124266583
"2097","Ros80Jou.txt","Sua80Jou.txt",0.319224421068452
"1581","Hol10Nat.txt","Sua80Jou.txt",0.319053330934288
"602","Bos08Reg.txt","Sua80Jou.txt",0.318852406153896
"54","Alp89Jou.txt","Pum15Cyb.txt",0.318273080527281
"459","Ber12Cit.txt","Ign15Dis.txt",0.31819717351274
"802","Cam90Jou.txt","Nis08Jou.txt",0.318177694933263
"275","Arr12Reg.txt","Gan06Eco.txt",0.318084458908608
"1004","Del13Eur.txt","Pen10Phy.txt",0.317832599448222
"2020","Oka79Reg.txt","Soo05Reg.txt",0.31779118333734
"1334","Gan06Eco.txt","Kam90Jou.txt",0.317724112144896
"1340","Gan06Eco.txt","Luc14Eco.txt",0.317208468728311
"1572","Hol10Nat.txt","Pop74Sov.txt",0.316859136059883
"836","Cie16Mis.txt","Hol10Nat.txt",0.31640397783649
"1901","Mir86Urb.txt","Pen10Phy.txt",0.316348973180987
"1748","Kum14Jou.txt","Mor13Tow.txt",0.316344508723932
"21","Alp89Jou.txt","Ezz15Rev.txt",0.316322052333856
"2067","Pen10Phy.txt","Ziq16Asi.txt",0.316300565955465
"1182","Ezz15Rev.txt","Nis08Jou.txt",0.31563811620128
"755","Bre15Int.txt","Pop74Sov.txt",0.315033219743507
"1685","Knu01Ame.txt","Luc14Eco.txt",0.314804094724504
"1817","Li_16Wor.txt","Sua80Jou.txt",0.314697561595789
"2027","Par83Jou.txt","Pen10Phy.txt",0.314615902025128
"1829","Luc14Eco.txt","Oka79Reg.txt",0.314446949412919
"882","Cra05Con.txt","Gie10Jou.txt",0.31323786314737
"1291","Gab99Qua.txt","Hol10Nat.txt",0.31274140109424
"2140","Sua80Jou.txt","Ven13Oec.txt",0.311998663973409
"1992","Nau03Jou.txt","Ziq16Asi.txt",0.311146229800403
"1880","Man16Reg.txt","Pop74Sov.txt",0.31113562478468
"477","Ber12Cit.txt","Par83Jou.txt",0.310317216573764
"1577","Hol10Nat.txt","She12Com.txt",0.309550676156176
"1967","Mor13Tow.txt","She12Com.txt",0.308791931197938
"1322","Gab99Qua.txt","Sua80Jou.txt",0.308394588683122
"935","Del04Con.txt","Hol10Nat.txt",0.307661631370785
"1052","Dim09Urb.txt","Pop74Sov.txt",0.307528857085553
"1208","Faz15Jou.txt","Hol10Nat.txt",0.307480643631551
"771","Cam90Jou.txt","Del13Eur.txt",0.307340533485397
"1014","Del13Eur.txt","Sua80Jou.txt",0.307293250948258
"828","Cie16Mis.txt","Gab11Jou.txt",0.306459713812419
"31","Alp89Jou.txt","Hol10Nat.txt",0.306287375286703
"2056","Pen10Phy.txt","Pum15Cyb.txt",0.306279281159607
"359","Bat01Urb.txt","Oka79Reg.txt",0.305941775657604
"61","Alp89Jou.txt","Soo07Urb.txt",0.305647456277482
"764","Bre15Int.txt","Sua80Jou.txt",0.305413816490252
"810","Cam90Jou.txt","Roz11Ame.txt",0.305080769158876
"1001","Del13Eur.txt","Oka79Reg.txt",0.304987103194622
"736","Bre15Int.txt","Kam90Jou.txt",0.304812888333931
"2136","Soo07Urb.txt","Sua80Jou.txt",0.304654980189452
"1267","Gab11Jou.txt","Nis08Jou.txt",0.304131727578377
"33","Alp89Jou.txt","Iye13Eur.txt",0.302124572700314
"785","Cam90Jou.txt","Hol10Nat.txt",0.301975860818765
"950","Del04Con.txt","Mor13Tow.txt",0.301975593378976
"1959","Mor13Tow.txt","Par83Jou.txt",0.301912439389594
"1803","Li_16Wor.txt","Nis08Jou.txt",0.301675636994989
"481","Ber12Cit.txt","Pum15Cyb.txt",0.301601774462143
"2127","Son02Urb.txt","Sua80Jou.txt",0.301316797797466
"729","Bre15Int.txt","Gie10Jou.txt",0.301259371912116
"724","Bre15Int.txt","Faz15Jou.txt",0.301203569566529
"744","Bre15Int.txt","Man16Reg.txt",0.3010972456457
"753","Bre15Int.txt","Par85Jou.txt",0.300815211028756
"485","Ber12Cit.txt","She12Com.txt",0.30046722101074
"2058","Pen10Phy.txt","Roz11Ame.txt",0.299508403813398
"816","Cam90Jou.txt","Sua80Jou.txt",0.299466559953671
"110","Ama14Int.txt","Mor13Tow.txt",0.29920774716327
"851","Cie16Mis.txt","Mor13Tow.txt",0.298995400382593
"1343","Gan06Eco.txt","Mir86Urb.txt",0.298635969934666
"808","Cam90Jou.txt","Pum15Cyb.txt",0.297177763254799
"352","Bat01Urb.txt","Man16Reg.txt",0.297053971871368
"899","Cra05Con.txt","Mod15Qua.txt",0.296913870575159
"1879","Man16Reg.txt","Pen10Phy.txt",0.296846114239118
"1889","Man16Reg.txt","Sua80Jou.txt",0.296319975430531
"697","Bre00Cyb.txt","Nis08Jou.txt",0.296299796002213
"1693","Knu01Ame.txt","Nis08Jou.txt",0.295326026858679
"1973","Mor13Tow.txt","XuZ09Urb.txt",0.294499277625772
"908","Cra05Con.txt","Pop74Sov.txt",0.294202309166825
"39","Alp89Jou.txt","Li_16Wor.txt",0.293880647532399
"801","Cam90Jou.txt","Nau03Jou.txt",0.293395260487938
"384","Ben07Com.txt","Cra05Con.txt",0.292905017649328
"902","Cra05Con.txt","Nau03Jou.txt",0.292729549336182
"1995","Nis08Jou.txt","Par85Jou.txt",0.292619512207937
"1279","Gab11Jou.txt","Soo05Reg.txt",0.292525420017484
"774","Cam90Jou.txt","Ett87Env.txt",0.291955645821895
"1703","Knu01Ame.txt","She12Com.txt",0.291746168616571
"975","Del13Eur.txt","Gab11Jou.txt",0.291739501417875
"715","Bre15Int.txt","Cam90Jou.txt",0.291677609877163
"372","Bat01Urb.txt","Sua80Jou.txt",0.291076627316317
"241","Ara14Eco.txt","Pen10Phy.txt",0.290591594122828
"58","Alp89Jou.txt","She12Com.txt",0.290044916099662
"887","Cra05Con.txt","Ign15Dis.txt",0.289491656806943
"1091","Eec04The.txt","Mor13Tow.txt",0.289347486062345
"1876","Man16Reg.txt","Oka79Reg.txt",0.289007949495651
"296","Arr12Reg.txt","Mor13Tow.txt",0.288516349624313
"12","Alp89Jou.txt","Bre15Int.txt",0.288392355354125
"781","Cam90Jou.txt","Gie10Jou.txt",0.287756667533827
"158","And05Reg.txt","Hol10Nat.txt",0.286462748743805
"251","Ara14Eco.txt","Sua80Jou.txt",0.286367053075856
"2070","Pop74Sov.txt","Roz11Ame.txt",0.286182473497404
"89","Ama14Int.txt","Gan06Eco.txt",0.285868586927843
"2016","Oka79Reg.txt","Roz11Ame.txt",0.285316258276436
"17","Alp89Jou.txt","Del13Eur.txt",0.284460444486062
"1932","Mod15Qua.txt","Sua80Jou.txt",0.284354741068666
"1826","Luc14Eco.txt","Mor13Tow.txt",0.284327552261861
"998","Del13Eur.txt","Mor13Tow.txt",0.284217273524576
"1850","Mal80Env.txt","Mor13Tow.txt",0.283647753120676
"1348","Gan06Eco.txt","Nis08Jou.txt",0.283061478331007
"1430","Gie10Jou.txt","Pop74Sov.txt",0.281983246751925
"173","And05Reg.txt","Mor13Tow.txt",0.281668078443038
"1553","Hol10Nat.txt","Kam90Jou.txt",0.281000906799011
"2060","Pen10Phy.txt","She12Com.txt",0.280185517368449
"897","Cra05Con.txt","Man16Reg.txt",0.280046336233657
"3","Alp89Jou.txt","Ara14Eco.txt",0.279904456241046
"812","Cam90Jou.txt","She12Com.txt",0.279783506864342
"1630","Iye13Eur.txt","Mor13Tow.txt",0.279730833829313
"1136","Ett87Env.txt","Mor13Tow.txt",0.279566233534984
"1460","Gon10Jou.txt","Mor13Tow.txt",0.279428819570848
"1333","Gan06Eco.txt","Iye13Eur.txt",0.27942157161798
"1923","Mod15Qua.txt","Pop74Sov.txt",0.279136503573427
"1614","Ign15Dis.txt","Sua80Jou.txt",0.279030263848153
"1338","Gan06Eco.txt","LeG08Emp.txt",0.278944970201443
"1276","Gab11Jou.txt","Sch12Reg.txt",0.278930722486126
"701","Bre00Cyb.txt","Pen10Phy.txt",0.278709479692762
"641","Bra99Jou.txt","Mor13Tow.txt",0.278655420776633
"1970","Mor13Tow.txt","Soo07Urb.txt",0.278288875606531
"777","Cam90Jou.txt","Gab11Jou.txt",0.278256819535981
"370","Bat01Urb.txt","Soo05Reg.txt",0.278157988888653
"1662","Kam90Jou.txt","Nau03Jou.txt",0.278112402315211
"1566","Hol10Nat.txt","Nau03Jou.txt",0.2781087574451
"238","Ara14Eco.txt","Oka79Reg.txt",0.277829705667524
"479","Ber12Cit.txt","Pen10Phy.txt",0.277784347529967
"1579","Hol10Nat.txt","Soo05Reg.txt",0.277655188490308
"798","Cam90Jou.txt","Mod15Qua.txt",0.277561286417048
"907","Cra05Con.txt","Pen10Phy.txt",0.277534597469197
"32","Alp89Jou.txt","Ign15Dis.txt",0.277386222301969
"475","Ber12Cit.txt","Nis08Jou.txt",0.277139332339969
"1331","Gan06Eco.txt","Hol10Nat.txt",0.277119586248967
"2014","Oka79Reg.txt","Pum15Cyb.txt",0.276683223618168
"25","Alp89Jou.txt","Gan06Eco.txt",0.275748235150058
"509","Bla03Jou.txt","Gan06Eco.txt",0.275602300784709
"515","Bla03Jou.txt","Hol10Nat.txt",0.275147390124902
"46","Alp89Jou.txt","Mor13Tow.txt",0.275064872992255
"1313","Gab99Qua.txt","Pop74Sov.txt",0.274367501104119
"794","Cam90Jou.txt","Luc14Eco.txt",0.274344351808721
"43","Alp89Jou.txt","Mir86Urb.txt",0.273370988125978
"1115","Ett87Env.txt","Gan06Eco.txt",0.273341594363534
"324","Bat01Urb.txt","Cie16Mis.txt",0.27272279057003
"42","Alp89Jou.txt","Man16Reg.txt",0.27254181427524
"2003","Nis08Jou.txt","Son02Urb.txt",0.272227654299663
"59","Alp89Jou.txt","Son02Urb.txt",0.272145958040168
"1598","Ign15Dis.txt","Mor13Tow.txt",0.271909616262909
"1425","Gie10Jou.txt","Nis08Jou.txt",0.271907432946134
"2074","Pop74Sov.txt","Soo05Reg.txt",0.270951346605633
"1604","Ign15Dis.txt","Pen10Phy.txt",0.270385294750219
"44","Alp89Jou.txt","Mod15Qua.txt",0.269769542422305
"1272","Gab11Jou.txt","Pop74Sov.txt",0.269354442208012
"1068","Eec04The.txt","Gab11Jou.txt",0.269192241945943
"1256","Gab11Jou.txt","Kum14Jou.txt",0.269089133899797
"1563","Hol10Nat.txt","Mod15Qua.txt",0.268212008519074
"1565","Hol10Nat.txt","Mor13Tow.txt",0.265902445987758
"1911","Mir86Urb.txt","Sua80Jou.txt",0.265267444687883
"1250","Gab11Jou.txt","Hol10Nat.txt",0.265150791122834
"1897","Mir86Urb.txt","Nis08Jou.txt",0.264868136311958
"237","Ara14Eco.txt","Nis08Jou.txt",0.264473625027099
"1245","Gab11Jou.txt","Gan13Eco.txt",0.264271946185157
"1352","Gan06Eco.txt","Pen10Phy.txt",0.264228530586571
"780","Cam90Jou.txt","Gan13Eco.txt",0.263901581411163
"1496","Gue95Urb.txt","Mor13Tow.txt",0.263835916678141
"1243","Gab11Jou.txt","Gab99Qua.txt",0.263692984858128
"530","Bla03Jou.txt","Mor13Tow.txt",0.263537183702573
"1180","Ezz15Rev.txt","Mor13Tow.txt",0.262189191226586
"1562","Hol10Nat.txt","Mir86Urb.txt",0.262049776015606
"1392","Gan13Eco.txt","Pop74Sov.txt",0.261563194560611
"1573","Hol10Nat.txt","Pum15Cyb.txt",0.261129885275469
"1000","Del13Eur.txt","Nis08Jou.txt",0.260881868075472
"786","Cam90Jou.txt","Ign15Dis.txt",0.260506999762191
"1559","Hol10Nat.txt","Luc14Eco.txt",0.259781150714589
"1350","Gan06Eco.txt","Par83Jou.txt",0.259453693889033
"1200","Faz15Jou.txt","Gab11Jou.txt",0.259233346858034
"748","Bre15Int.txt","Mor13Tow.txt",0.259148771339966
"695","Bre00Cyb.txt","Mor13Tow.txt",0.258963252387467
"1707","Knu01Ame.txt","Sua80Jou.txt",0.257898662113813
"1963","Mor13Tow.txt","Pum15Cyb.txt",0.257246875073606
"1224","Faz15Jou.txt","Nau03Jou.txt",0.255834221860961
"750","Bre15Int.txt","Nis08Jou.txt",0.255702926681381
"1965","Mor13Tow.txt","Roz11Ame.txt",0.2553890172469
"1306","Gab99Qua.txt","Mor13Tow.txt",0.254882296838428
"1875","Man16Reg.txt","Nis08Jou.txt",0.254721928344584
"1632","Iye13Eur.txt","Nis08Jou.txt",0.254269957438622
"626","Bra99Jou.txt","Hol10Nat.txt",0.254166514265933
"1045","Dim09Urb.txt","Mor13Tow.txt",0.253150584220997
"1278","Gab11Jou.txt","Son02Urb.txt",0.253070253016908
"350","Bat01Urb.txt","Luc14Eco.txt",0.253017524190554
"1972","Mor13Tow.txt","Ven13Oec.txt",0.2523143750331
"332","Bat01Urb.txt","Faz15Jou.txt",0.251504502602907
"1968","Mor13Tow.txt","Son02Urb.txt",0.25144346063277
"400","Ben07Com.txt","Hol10Nat.txt",0.251007979453854
"1284","Gab11Jou.txt","Ziq16Asi.txt",0.250740017349401
"1833","Luc14Eco.txt","Pop74Sov.txt",0.250288441472576
"1260","Gab11Jou.txt","Mal80Env.txt",0.248257851298158
"1960","Mor13Tow.txt","Par85Jou.txt",0.248182083046198
"1274","Gab11Jou.txt","Ros80Jou.txt",0.248093714131271
"1966","Mor13Tow.txt","Sch12Reg.txt",0.248085568720293
"1248","Gab11Jou.txt","Gue95Urb.txt",0.247776381056941
"1030","Dim09Urb.txt","Hol10Nat.txt",0.247607855635965
"806","Cam90Jou.txt","Pen10Phy.txt",0.247045803881463
"2041","Par85Jou.txt","Pen10Phy.txt",0.2467969892357
"1971","Mor13Tow.txt","Sua80Jou.txt",0.245448967141006
"480","Ber12Cit.txt","Pop74Sov.txt",0.245312359323652
"235","Ara14Eco.txt","Mor13Tow.txt",0.244801781124046
"439","Ber12Cit.txt","Bre15Int.txt",0.244277611764452
"796","Cam90Jou.txt","Man16Reg.txt",0.244215964030335
"1385","Gan13Eco.txt","Mor13Tow.txt",0.244057485901962
"1268","Gab11Jou.txt","Oka79Reg.txt",0.243761145863403
"1964","Mor13Tow.txt","Ros80Jou.txt",0.242771574337398
"1720","Kru96Jou.txt","Mor13Tow.txt",0.242467276335746
"737","Bre15Int.txt","Knu01Ame.txt",0.242375362584716
"273","Arr12Reg.txt","Gab11Jou.txt",0.242311611890713
"586","Bos08Reg.txt","Mor13Tow.txt",0.241563328647432
"858","Cie16Mis.txt","Pop74Sov.txt",0.240575937700233
"672","Bre00Cyb.txt","Gab11Jou.txt",0.240082677685943
"1969","Mor13Tow.txt","Soo05Reg.txt",0.239968114806474
"1253","Gab11Jou.txt","Kam90Jou.txt",0.239378708682531
"1801","Li_16Wor.txt","Mor13Tow.txt",0.237008878118655
"489","Ber12Cit.txt","Sua80Jou.txt",0.236999468805495
"733","Bre15Int.txt","Hol10Nat.txt",0.236968146884678
"1698","Knu01Ame.txt","Pop74Sov.txt",0.235310484027106
"1601","Ign15Dis.txt","Oka79Reg.txt",0.234749393981748
"1223","Faz15Jou.txt","Mor13Tow.txt",0.234716680291184
"87","Ama14Int.txt","Gab11Jou.txt",0.234532621108008
"878","Cra05Con.txt","Gab11Jou.txt",0.233467260199139
"358","Bat01Urb.txt","Nis08Jou.txt",0.233380119277387
"1668","Kam90Jou.txt","Pop74Sov.txt",0.23287334610806
"754","Bre15Int.txt","Pen10Phy.txt",0.230708334745202
"1600","Ign15Dis.txt","Nis08Jou.txt",0.229906729546149
"1275","Gab11Jou.txt","Roz11Ame.txt",0.229060928611703
"1567","Hol10Nat.txt","Nis08Jou.txt",0.228579516933179
"1957","Mor13Tow.txt","Nis08Jou.txt",0.228290550827854
"415","Ben07Com.txt","Mor13Tow.txt",0.227643790734741
"1358","Gan06Eco.txt","She12Com.txt",0.227265680711532
"1958","Mor13Tow.txt","Oka79Reg.txt",0.226993264396172
"23","Alp89Jou.txt","Gab11Jou.txt",0.225082257690136
"333","Bat01Urb.txt","Gab11Jou.txt",0.224349674720094
"1439","Gie10Jou.txt","Sua80Jou.txt",0.223482319442667
"1895","Mir86Urb.txt","Mor13Tow.txt",0.223438965074111
"1661","Kam90Jou.txt","Mor13Tow.txt",0.222719024398401
"1354","Gan06Eco.txt","Pum15Cyb.txt",0.222166223007151
"1230","Faz15Jou.txt","Pop74Sov.txt",0.222117985088787
"1362","Gan06Eco.txt","Sua80Jou.txt",0.221734232972558
"2013","Oka79Reg.txt","Pop74Sov.txt",0.22152655102988
"212","Ara14Eco.txt","Gab11Jou.txt",0.221204350571204
"1255","Gab11Jou.txt","Kru96Jou.txt",0.220759120035501
"1568","Hol10Nat.txt","Oka79Reg.txt",0.219767836878745
"1979","Nau03Jou.txt","Pen10Phy.txt",0.219145206010987
"1332","Gan06Eco.txt","Ign15Dis.txt",0.218711922680969
"901","Cra05Con.txt","Mor13Tow.txt",0.218643851407782
"27","Alp89Jou.txt","Gie10Jou.txt",0.218471803165077
"1247","Gab11Jou.txt","Gon10Jou.txt",0.215177123052576
"1956","Mor13Tow.txt","Nau03Jou.txt",0.214808531578815
"1157","Ezz15Rev.txt","Gab11Jou.txt",0.214561876548272
"1571","Hol10Nat.txt","Pen10Phy.txt",0.214450403841868
"1353","Gan06Eco.txt","Pop74Sov.txt",0.214257370754818
"1258","Gab11Jou.txt","Li_16Wor.txt",0.21239693097149
"150","And05Reg.txt","Gab11Jou.txt",0.210892664273237
"2018","Oka79Reg.txt","She12Com.txt",0.210369603908204
"362","Bat01Urb.txt","Pen10Phy.txt",0.209722362534575
"356","Bat01Urb.txt","Mor13Tow.txt",0.209688092642214
"807","Cam90Jou.txt","Pop74Sov.txt",0.208896640024659
"1271","Gab11Jou.txt","Pen10Phy.txt",0.207871837758017
"1423","Gie10Jou.txt","Mor13Tow.txt",0.206177101382999
"1263","Gab11Jou.txt","Mod15Qua.txt",0.204797543545996
"2076","Pop74Sov.txt","Sua80Jou.txt",0.203251226830894
"1976","Nau03Jou.txt","Oka79Reg.txt",0.202204255810212
"1962","Mor13Tow.txt","Pop74Sov.txt",0.200624743635409
"1261","Gab11Jou.txt","Man16Reg.txt",0.199369611926731
"473","Ber12Cit.txt","Mor13Tow.txt",0.199189263089915
"1270","Gab11Jou.txt","Par85Jou.txt",0.19786931776763
