"","i","j","cosSim"
"1994","Iye13Eur","Mor13Tow",1
"1995","Iye13Eur","Ven13Oec",1
"1996","Iye13Eur","Ama14Int",1
"1997","Iye13Eur","Ara14Eco",1
"1998","Iye13Eur","Kum14Jou",1
"1999","Iye13Eur","Luc14Eco",1
"2000","Iye13Eur","Bre15Int",1
"2001","Iye13Eur","Ezz15Rev",1
"2002","Iye13Eur","Faz15Jou",1
"2003","Iye13Eur","Ign15Dis",1
"2004","Iye13Eur","Mod15Qua",1
"2005","Iye13Eur","Pum15Cyb",1
"2006","Iye13Eur","Cie16Mis",1
"2007","Iye13Eur","Li_16Wor",1
"2008","Iye13Eur","Man16Reg",1
"2009","Iye13Eur","Ziq16Asi",1
"2010","Mor13Tex","Mor13Tow",1
"2011","Mor13Tex","Ven13Oec",1
"2012","Mor13Tex","Ama14Int",1
"2013","Mor13Tex","Ara14Eco",1
"2014","Mor13Tex","Kum14Jou",1
"2015","Mor13Tex","Luc14Eco",1
"2016","Mor13Tex","Bre15Int",1
"2017","Mor13Tex","Ezz15Rev",1
"2018","Mor13Tex","Faz15Jou",1
"2019","Mor13Tex","Ign15Dis",1
"2020","Mor13Tex","Mod15Qua",1
"2021","Mor13Tex","Pum15Cyb",1
"2022","Mor13Tex","Cie16Mis",1
"2023","Mor13Tex","Li_16Wor",1
"2024","Mor13Tex","Man16Reg",1
"2025","Mor13Tex","Ziq16Asi",1
"2026","Mor13Tow","Ven13Oec",1
"2027","Mor13Tow","Ama14Int",1
"2028","Mor13Tow","Ara14Eco",1
"2029","Mor13Tow","Kum14Jou",1
"2030","Mor13Tow","Luc14Eco",1
"2031","Mor13Tow","Bre15Int",1
"2032","Mor13Tow","Ezz15Rev",1
"2033","Mor13Tow","Faz15Jou",1
"2034","Mor13Tow","Ign15Dis",1
"2035","Mor13Tow","Mod15Qua",1
"2036","Mor13Tow","Pum15Cyb",1
"2037","Mor13Tow","Cie16Mis",1
"2038","Mor13Tow","Li_16Wor",1
"2039","Mor13Tow","Man16Reg",1
"2040","Mor13Tow","Ziq16Asi",1
"2041","Ven13Oec","Ama14Int",1
"2042","Ven13Oec","Ara14Eco",1
"2043","Ven13Oec","Kum14Jou",1
"2044","Ven13Oec","Luc14Eco",1
"2045","Ven13Oec","Bre15Int",1
"2046","Ven13Oec","Ezz15Rev",1
"2047","Ven13Oec","Faz15Jou",1
"2048","Ven13Oec","Ign15Dis",1
"2049","Ven13Oec","Mod15Qua",1
"2050","Ven13Oec","Pum15Cyb",1
"2051","Ven13Oec","Cie16Mis",1
"2052","Ven13Oec","Li_16Wor",1
"2053","Ven13Oec","Man16Reg",1
"2054","Ven13Oec","Ziq16Asi",1
"2055","Ama14Int","Ara14Eco",1
"2056","Ama14Int","Kum14Jou",1
"2057","Ama14Int","Luc14Eco",1
"2058","Ama14Int","Bre15Int",1
"2059","Ama14Int","Ezz15Rev",1
"2060","Ama14Int","Faz15Jou",1
"2061","Ama14Int","Ign15Dis",1
"2062","Ama14Int","Mod15Qua",1
"2063","Ama14Int","Pum15Cyb",1
"2064","Ama14Int","Cie16Mis",1
"2065","Ama14Int","Li_16Wor",1
"2066","Ama14Int","Man16Reg",1
"2067","Ama14Int","Ziq16Asi",1
"2068","Ara14Eco","Kum14Jou",1
"2069","Ara14Eco","Luc14Eco",1
"2070","Ara14Eco","Bre15Int",1
"2071","Ara14Eco","Ezz15Rev",1
"2072","Ara14Eco","Faz15Jou",1
"2073","Ara14Eco","Ign15Dis",1
"2074","Ara14Eco","Mod15Qua",1
"2075","Ara14Eco","Pum15Cyb",1
"2076","Ara14Eco","Cie16Mis",1
"2077","Ara14Eco","Li_16Wor",1
"2078","Ara14Eco","Man16Reg",1
"2079","Ara14Eco","Ziq16Asi",1
"2080","Kum14Jou","Luc14Eco",1
"2081","Kum14Jou","Bre15Int",1
"2082","Kum14Jou","Ezz15Rev",1
"2083","Kum14Jou","Faz15Jou",1
"2084","Kum14Jou","Ign15Dis",1
"2085","Kum14Jou","Mod15Qua",1
"2086","Kum14Jou","Pum15Cyb",1
"2087","Kum14Jou","Cie16Mis",1
"2088","Kum14Jou","Li_16Wor",1
"2089","Kum14Jou","Man16Reg",1
"2090","Kum14Jou","Ziq16Asi",1
"2091","Luc14Eco","Bre15Int",1
"2092","Luc14Eco","Ezz15Rev",1
"2093","Luc14Eco","Faz15Jou",1
"2094","Luc14Eco","Ign15Dis",1
"2095","Luc14Eco","Mod15Qua",1
"2096","Luc14Eco","Pum15Cyb",1
"2097","Luc14Eco","Cie16Mis",1
"2098","Luc14Eco","Li_16Wor",1
"2099","Luc14Eco","Man16Reg",1
"2100","Luc14Eco","Ziq16Asi",1
"2101","Bre15Int","Ezz15Rev",1
"2102","Bre15Int","Faz15Jou",1
"2103","Bre15Int","Ign15Dis",1
"2104","Bre15Int","Mod15Qua",1
"2105","Bre15Int","Pum15Cyb",1
"2106","Bre15Int","Cie16Mis",1
"2107","Bre15Int","Li_16Wor",1
"2108","Bre15Int","Man16Reg",1
"2109","Bre15Int","Ziq16Asi",1
"2110","Ezz15Rev","Faz15Jou",1
"2111","Ezz15Rev","Ign15Dis",1
"2112","Ezz15Rev","Mod15Qua",1
"2113","Ezz15Rev","Pum15Cyb",1
"2114","Ezz15Rev","Cie16Mis",1
"2115","Ezz15Rev","Li_16Wor",1
"2116","Ezz15Rev","Man16Reg",1
"2117","Ezz15Rev","Ziq16Asi",1
"2118","Faz15Jou","Ign15Dis",1
"2119","Faz15Jou","Mod15Qua",1
"2120","Faz15Jou","Pum15Cyb",1
"2121","Faz15Jou","Cie16Mis",1
"2122","Faz15Jou","Li_16Wor",1
"2123","Faz15Jou","Man16Reg",1
"2124","Faz15Jou","Ziq16Asi",1
"2125","Ign15Dis","Mod15Qua",1
"2126","Ign15Dis","Pum15Cyb",1
"2127","Ign15Dis","Cie16Mis",1
"2128","Ign15Dis","Li_16Wor",1
"2129","Ign15Dis","Man16Reg",1
"2130","Ign15Dis","Ziq16Asi",1
"2131","Mod15Qua","Pum15Cyb",1
"2132","Mod15Qua","Cie16Mis",1
"2133","Mod15Qua","Li_16Wor",1
"2134","Mod15Qua","Man16Reg",1
"2135","Mod15Qua","Ziq16Asi",1
"2136","Pum15Cyb","Cie16Mis",1
"2137","Pum15Cyb","Li_16Wor",1
"2138","Pum15Cyb","Man16Reg",1
"2139","Pum15Cyb","Ziq16Asi",1
"2140","Cie16Mis","Li_16Wor",1
"2141","Cie16Mis","Man16Reg",1
"2142","Cie16Mis","Ziq16Asi",1
"2143","Li_16Wor","Man16Reg",1
"2144","Li_16Wor","Ziq16Asi",1
"2145","Man16Reg","Ziq16Asi",1
